Entity,Code,Day,"Daily new confirmed deaths due to COVID-19 (rolling 7-day average, right-aligned)"
Brazil,BRA,2020-10-29,438.42857
Brazil,BRA,2020-10-30,429.42857
Brazil,BRA,2020-10-31,425.85714
Brazil,BRA,2020-11-01,420
Brazil,BRA,2020-11-02,408
Brazil,BRA,2020-11-03,364.28571
Brazil,BRA,2020-11-04,378.57143
Brazil,BRA,2020-11-05,305.28571
Brazil,BRA,2020-11-06,362.57143
Brazil,BRA,2020-11-07,340.71429
Brazil,BRA,2020-11-08,331.85714
Brazil,BRA,2020-11-09,339.28571
Brazil,BRA,2020-11-10,329.42857
Brazil,BRA,2020-11-11,323.14286
Brazil,BRA,2020-11-12,453.57143
Brazil,BRA,2020-11-13,388.85714
Brazil,BRA,2020-11-14,484.14286
Brazil,BRA,2020-11-15,485.85714
Brazil,BRA,2020-11-16,483.71429
Brazil,BRA,2020-11-17,556.71429
Brazil,BRA,2020-11-18,583.85714
Brazil,BRA,2020-11-19,540
Brazil,BRA,2020-11-20,553.71429
Brazil,BRA,2020-11-21,475.85714
Brazil,BRA,2020-11-22,483.57143
Brazil,BRA,2020-11-23,495.85714
Brazil,BRA,2020-11-24,488
Brazil,BRA,2020-11-25,473.42857
Brazil,BRA,2020-11-26,485.57143
Brazil,BRA,2020-11-27,480.14286
Brazil,BRA,2020-11-28,510.28571
Brazil,BRA,2020-11-29,521.42857
Brazil,BRA,2020-11-30,519.28571
Brazil,BRA,2020-12-01,528.85714
Brazil,BRA,2020-12-02,535.14286
Brazil,BRA,2020-12-03,544.28571
Brazil,BRA,2020-12-04,570
Brazil,BRA,2020-12-05,581
Brazil,BRA,2020-12-06,586.85714
Brazil,BRA,2020-12-07,599.57143
Brazil,BRA,2020-12-08,620.28571
Brazil,BRA,2020-12-09,640
Brazil,BRA,2020-12-10,642.14286
Brazil,BRA,2020-12-11,639
Brazil,BRA,2020-12-12,642.14286
Brazil,BRA,2020-12-13,637.28571
Brazil,BRA,2020-12-14,645.42857
Brazil,BRA,2020-12-15,662.85714
Brazil,BRA,2020-12-16,677.14286
Brazil,BRA,2020-12-17,723.14286
Brazil,BRA,2020-12-18,744.71429
Brazil,BRA,2020-12-19,747.57143
Brazil,BRA,2020-12-20,766
Brazil,BRA,2020-12-21,779.42857
Brazil,BRA,2020-12-22,780
Brazil,BRA,2020-12-23,783.57143
Brazil,BRA,2020-12-24,736.42857
Brazil,BRA,2020-12-25,691.14286
Brazil,BRA,2020-12-26,634.14286
Brazil,BRA,2020-12-27,625
Brazil,BRA,2020-12-28,611.28571
Brazil,BRA,2020-12-29,631.71429
Brazil,BRA,2020-12-30,665
Brazil,BRA,2020-12-31,709.57143
Brazil,BRA,2021-01-01,703.28571
Brazil,BRA,2021-01-02,704.28571
Brazil,BRA,2021-01-03,697
Brazil,BRA,2021-01-04,713
Brazil,BRA,2021-01-05,721.57143
Brazil,BRA,2021-01-06,728.42857
Brazil,BRA,2021-01-07,792.71429
Brazil,BRA,2021-01-08,864.14286
Brazil,BRA,2021-01-09,986.57143
Brazil,BRA,2021-01-10,1011.71429
Brazil,BRA,2021-01-11,1002.71429
Brazil,BRA,2021-01-12,994
Brazil,BRA,2021-01-13,998.57143
Brazil,BRA,2021-01-14,942.42857
Brazil,BRA,2021-01-15,969.42857
Brazil,BRA,2021-01-16,952.14286
Brazil,BRA,2021-01-17,963.85714
Brazil,BRA,2021-01-18,959.85714
Brazil,BRA,2021-01-19,971.57143
Brazil,BRA,2021-01-20,981
Brazil,BRA,2021-01-21,1007.42857
Brazil,BRA,2021-01-22,999.57143
Brazil,BRA,2021-01-23,1021.28571
Brazil,BRA,2021-01-24,1027.14286
Brazil,BRA,2021-01-25,1052.14286
Brazil,BRA,2021-01-26,1055.28571
Brazil,BRA,2021-01-27,1047.14286
Brazil,BRA,2021-01-28,1057.14286
Brazil,BRA,2021-01-29,1060.42857
Brazil,BRA,2021-01-30,1071.42857
Brazil,BRA,2021-01-31,1066.71429
Brazil,BRA,2021-02-01,1062.14286
Brazil,BRA,2021-02-02,1061.57143
Brazil,BRA,2021-02-03,1057.42857
Brazil,BRA,2021-02-04,1035.42857
Brazil,BRA,2021-02-05,1052.57143
Brazil,BRA,2021-02-06,869.85714
Brazil,BRA,2021-02-07,1004.28571
Brazil,BRA,2021-02-08,919.28571
Brazil,BRA,2021-02-09,1030.14286
Brazil,BRA,2021-02-10,1041
Brazil,BRA,2021-02-11,1058
Brazil,BRA,2021-02-12,1065
Brazil,BRA,2021-02-13,1214
Brazil,BRA,2021-02-14,1101.57143
Brazil,BRA,2021-02-15,1177
Brazil,BRA,2021-02-16,1060
Brazil,BRA,2021-02-17,1034.28571
Brazil,BRA,2021-02-18,1036.57143
Brazil,BRA,2021-02-19,1035.42857
Brazil,BRA,2021-02-20,1063.57143
Brazil,BRA,2021-02-21,1037
Brazil,BRA,2021-02-22,1052.85714
Brazil,BRA,2021-02-23,1084.14286
Brazil,BRA,2021-02-24,1123.85714
Brazil,BRA,2021-02-25,1148.71429
Brazil,BRA,2021-02-26,1156.85714
Brazil,BRA,2021-02-27,1177.71429
Brazil,BRA,2021-02-28,1205.42857
Brazil,BRA,2021-03-01,1225.28571
Brazil,BRA,2021-03-02,1261.71429
Brazil,BRA,2021-03-03,1330.57143
Brazil,BRA,2021-03-04,1353.14286
Brazil,BRA,2021-03-05,1419.28571
Brazil,BRA,2021-03-06,1443.42857
Brazil,BRA,2021-03-07,1495.57143
Brazil,BRA,2021-03-08,1525.42857
Brazil,BRA,2021-03-09,1572.71429
Brazil,BRA,2021-03-10,1626.42857
Brazil,BRA,2021-03-11,1702.71429
Brazil,BRA,2021-03-12,1762.14286
Brazil,BRA,2021-03-13,1825.28571
Brazil,BRA,2021-03-14,1831.14286
Brazil,BRA,2021-03-15,1841.14286
Brazil,BRA,2021-03-16,1965.28571
Brazil,BRA,2021-03-17,2017
Brazil,BRA,2021-03-18,2087.14286
Brazil,BRA,2021-03-19,2172.71429
Brazil,BRA,2021-03-20,2235.71429
Brazil,BRA,2021-03-21,2259
Brazil,BRA,2021-03-22,2305.57143
Brazil,BRA,2021-03-23,2364.14286
Brazil,BRA,2021-03-24,2272.85714
Brazil,BRA,2021-03-25,2280.42857
Brazil,BRA,2021-03-26,2399.71429
Brazil,BRA,2021-03-27,2542.57143
Brazil,BRA,2021-03-28,2594.85714
Brazil,BRA,2021-03-29,2634.42857
Brazil,BRA,2021-03-30,2710
Brunei,BRN,2020-03-30,0.33333
Brunei,BRN,2020-03-31,0.25
Brunei,BRN,2020-04-01,0.2
Brunei,BRN,2020-04-02,0.16667
Brunei,BRN,2020-04-03,0.14286
Brunei,BRN,2020-04-04,0
Brunei,BRN,2020-04-05,0
Brunei,BRN,2020-04-06,0
Brunei,BRN,2020-04-07,0
Brunei,BRN,2020-04-08,0
Brunei,BRN,2020-04-09,0
Brunei,BRN,2020-04-10,0
Brunei,BRN,2020-04-11,0
Brunei,BRN,2020-04-12,0
Brunei,BRN,2020-04-13,0
Brunei,BRN,2020-04-14,0
Brunei,BRN,2020-04-15,0
Brunei,BRN,2020-04-16,0
Brunei,BRN,2020-04-17,0
Brunei,BRN,2020-04-18,0
Brunei,BRN,2020-04-19,0
Brunei,BRN,2020-04-20,0
Brunei,BRN,2020-04-21,0
Brunei,BRN,2020-04-22,0
Brunei,BRN,2020-04-23,0
Brunei,BRN,2020-04-24,0
Brunei,BRN,2020-04-25,0
Brunei,BRN,2020-04-26,0
Brunei,BRN,2020-04-27,0
Brunei,BRN,2020-04-28,0
Brunei,BRN,2020-04-29,0
Brunei,BRN,2020-04-30,0
Brunei,BRN,2020-05-01,0
Brunei,BRN,2020-05-02,0
Brunei,BRN,2020-05-03,0
Brunei,BRN,2020-05-04,0
Brunei,BRN,2020-05-05,0
Brunei,BRN,2020-05-06,0
Brunei,BRN,2020-05-07,0
Brunei,BRN,2020-05-08,0
Brunei,BRN,2020-05-09,0
Brunei,BRN,2020-05-10,0
Brunei,BRN,2020-05-11,0
Brunei,BRN,2020-05-12,0
Brunei,BRN,2020-05-13,0
Brunei,BRN,2020-05-14,0
Brunei,BRN,2020-05-15,0
Brunei,BRN,2020-05-16,0
Brunei,BRN,2020-05-17,0
Brunei,BRN,2020-05-18,0
Brunei,BRN,2020-05-19,0
Brunei,BRN,2020-05-20,0
Brunei,BRN,2020-05-21,0
Brunei,BRN,2020-05-22,0
Brunei,BRN,2020-05-23,0
Brunei,BRN,2020-05-24,0
Brunei,BRN,2020-05-25,0
Brunei,BRN,2020-05-26,0
Brunei,BRN,2020-05-27,0.14286
Brunei,BRN,2020-05-28,0.14286
Brunei,BRN,2020-05-29,0.14286
Brunei,BRN,2020-05-30,0.14286
Brunei,BRN,2020-05-31,0.14286
Brunei,BRN,2020-06-01,0.14286
Brunei,BRN,2020-06-02,0.14286
Brunei,BRN,2020-06-03,0
Brunei,BRN,2020-06-04,0
Brunei,BRN,2020-06-05,0
Brunei,BRN,2020-06-06,0
Brunei,BRN,2020-06-07,0
Brunei,BRN,2020-06-08,0
Brunei,BRN,2020-06-09,0
Brunei,BRN,2020-06-10,0
Brunei,BRN,2020-06-11,0
Brunei,BRN,2020-06-12,0
Brunei,BRN,2020-06-13,0
Brunei,BRN,2020-06-14,0
Brunei,BRN,2020-06-15,0
Brunei,BRN,2020-06-16,0.14286
Brunei,BRN,2020-06-17,0.14286
Brunei,BRN,2020-06-18,0.14286
Brunei,BRN,2020-06-19,0.14286
Brunei,BRN,2020-06-20,0.14286
Brunei,BRN,2020-06-21,0.14286
Brunei,BRN,2020-06-22,0.14286
Brunei,BRN,2020-06-23,0
Brunei,BRN,2020-06-24,0
Brunei,BRN,2020-06-25,0
Brunei,BRN,2020-06-26,0
Brunei,BRN,2020-06-27,0
Brunei,BRN,2020-06-28,0
Brunei,BRN,2020-06-29,0
Brunei,BRN,2020-06-30,0
Brunei,BRN,2020-07-01,0
Brunei,BRN,2020-07-02,0
Brunei,BRN,2020-07-03,0
Brunei,BRN,2020-07-04,0
Brunei,BRN,2020-07-05,0
Brunei,BRN,2020-07-06,0
Brunei,BRN,2020-07-07,0
Brunei,BRN,2020-07-08,0
Brunei,BRN,2020-07-09,0
Brunei,BRN,2020-07-10,0
Brunei,BRN,2020-07-11,0
Brunei,BRN,2020-07-12,0
Brunei,BRN,2020-07-13,0
Brunei,BRN,2020-07-14,0
Brunei,BRN,2020-07-15,0
Brunei,BRN,2020-07-16,0
Brunei,BRN,2020-07-17,0
Brunei,BRN,2020-07-18,0
Brunei,BRN,2020-07-19,0
Brunei,BRN,2020-07-20,0
Brunei,BRN,2020-07-21,0
Brunei,BRN,2020-07-22,0
Brunei,BRN,2020-07-23,0
Brunei,BRN,2020-07-24,0
Brunei,BRN,2020-07-25,0
Brunei,BRN,2020-07-26,0
Brunei,BRN,2020-07-27,0
Brunei,BRN,2020-07-28,0
Brunei,BRN,2020-07-29,0
Brunei,BRN,2020-07-30,0
Brunei,BRN,2020-07-31,0
Brunei,BRN,2020-08-01,0
Brunei,BRN,2020-08-02,0
Brunei,BRN,2020-08-03,0
Brunei,BRN,2020-08-04,0
Brunei,BRN,2020-08-05,0
Brunei,BRN,2020-08-06,0
Brunei,BRN,2020-08-07,0
Brunei,BRN,2020-08-08,0
Brunei,BRN,2020-08-09,0
Brunei,BRN,2020-08-10,0
Brunei,BRN,2020-08-11,0
Brunei,BRN,2020-08-12,0
Brunei,BRN,2020-08-13,0
Brunei,BRN,2020-08-14,0
Brunei,BRN,2020-08-15,0
Brunei,BRN,2020-08-16,0
Brunei,BRN,2020-08-17,0
Brunei,BRN,2020-08-18,0
Brunei,BRN,2020-08-19,0
Brunei,BRN,2020-08-20,0
Brunei,BRN,2020-08-21,0
Brunei,BRN,2020-08-22,0
Brunei,BRN,2020-08-23,0
Brunei,BRN,2020-08-24,0
Brunei,BRN,2020-08-25,0
Brunei,BRN,2020-08-26,0
Brunei,BRN,2020-08-27,0
Brunei,BRN,2020-08-28,0
Brunei,BRN,2020-08-29,0
Brunei,BRN,2020-08-30,0
Brunei,BRN,2020-08-31,0
Brunei,BRN,2020-09-01,0
Brunei,BRN,2020-09-02,0
Brunei,BRN,2020-09-03,0
Brunei,BRN,2020-09-04,0
Brunei,BRN,2020-09-05,0
Brunei,BRN,2020-09-06,0
Brunei,BRN,2020-09-07,0
Brunei,BRN,2020-09-08,0
Brunei,BRN,2020-09-09,0
Brunei,BRN,2020-09-10,0
Brunei,BRN,2020-09-11,0
Brunei,BRN,2020-09-12,0
Brunei,BRN,2020-09-13,0
Brunei,BRN,2020-09-14,0
Brunei,BRN,2020-09-15,0
Brunei,BRN,2020-09-16,0
Brunei,BRN,2020-09-17,0
Brunei,BRN,2020-09-18,0
Brunei,BRN,2020-09-19,0
Brunei,BRN,2020-09-20,0
Brunei,BRN,2020-09-21,0
Brunei,BRN,2020-09-22,0
Brunei,BRN,2020-09-23,0
Brunei,BRN,2020-09-24,0
Brunei,BRN,2020-09-25,0
Brunei,BRN,2020-09-26,0
Brunei,BRN,2020-09-27,0
Brunei,BRN,2020-09-28,0
Brunei,BRN,2020-09-29,0
Brunei,BRN,2020-09-30,0
Brunei,BRN,2020-10-01,0
Brunei,BRN,2020-10-02,0
Brunei,BRN,2020-10-03,0
Brunei,BRN,2020-10-04,0
Brunei,BRN,2020-10-05,0
Brunei,BRN,2020-10-06,0
Brunei,BRN,2020-10-07,0
Brunei,BRN,2020-10-08,0
Brunei,BRN,2020-10-09,0
Brunei,BRN,2020-10-10,0
Brunei,BRN,2020-10-11,0
Brunei,BRN,2020-10-12,0
Brunei,BRN,2020-10-13,0
Brunei,BRN,2020-10-14,0
Brunei,BRN,2020-10-15,0
Brunei,BRN,2020-10-16,0
Brunei,BRN,2020-10-17,0
Brunei,BRN,2020-10-18,0
Brunei,BRN,2020-10-19,0
Brunei,BRN,2020-10-20,0
Brunei,BRN,2020-10-21,0
Brunei,BRN,2020-10-22,0
Brunei,BRN,2020-10-23,0
Brunei,BRN,2020-10-24,0
Brunei,BRN,2020-10-25,0
Brunei,BRN,2020-10-26,0
Brunei,BRN,2020-10-27,0
Brunei,BRN,2020-10-28,0
Brunei,BRN,2020-10-29,0
Brunei,BRN,2020-10-30,0
Brunei,BRN,2020-10-31,0
Brunei,BRN,2020-11-01,0
Brunei,BRN,2020-11-02,0
Brunei,BRN,2020-11-03,0
Brunei,BRN,2020-11-04,0
Brunei,BRN,2020-11-05,0
Brunei,BRN,2020-11-06,0
Brunei,BRN,2020-11-07,0
Brunei,BRN,2020-11-08,0
Brunei,BRN,2020-11-09,0
Brunei,BRN,2020-11-10,0
Brunei,BRN,2020-11-11,0
Brunei,BRN,2020-11-12,0
Brunei,BRN,2020-11-13,0
Brunei,BRN,2020-11-14,0
Brunei,BRN,2020-11-15,0
Brunei,BRN,2020-11-16,0
Brunei,BRN,2020-11-17,0
Brunei,BRN,2020-11-18,0
Brunei,BRN,2020-11-19,0
Brunei,BRN,2020-11-20,0
Brunei,BRN,2020-11-21,0
Brunei,BRN,2020-11-22,0
Brunei,BRN,2020-11-23,0
Brunei,BRN,2020-11-24,0
Brunei,BRN,2020-11-25,0
Brunei,BRN,2020-11-26,0
Brunei,BRN,2020-11-27,0
Brunei,BRN,2020-11-28,0
Brunei,BRN,2020-11-29,0
Brunei,BRN,2020-11-30,0
Brunei,BRN,2020-12-01,0
Brunei,BRN,2020-12-02,0
Brunei,BRN,2020-12-03,0
Brunei,BRN,2020-12-04,0
Brunei,BRN,2020-12-05,0
Brunei,BRN,2020-12-06,0
Brunei,BRN,2020-12-07,0
Brunei,BRN,2020-12-08,0
Brunei,BRN,2020-12-09,0
Brunei,BRN,2020-12-10,0
Brunei,BRN,2020-12-11,0
Brunei,BRN,2020-12-12,0
Brunei,BRN,2020-12-13,0
Brunei,BRN,2020-12-14,0
Brunei,BRN,2020-12-15,0
Brunei,BRN,2020-12-16,0
Brunei,BRN,2020-12-17,0
Brunei,BRN,2020-12-18,0
Brunei,BRN,2020-12-19,0
Brunei,BRN,2020-12-20,0
Brunei,BRN,2020-12-21,0
Brunei,BRN,2020-12-22,0
Brunei,BRN,2020-12-23,0
Brunei,BRN,2020-12-24,0
Brunei,BRN,2020-12-25,0
Brunei,BRN,2020-12-26,0
Brunei,BRN,2020-12-27,0
Brunei,BRN,2020-12-28,0
Brunei,BRN,2020-12-29,0
Brunei,BRN,2020-12-30,0
Brunei,BRN,2020-12-31,0
Brunei,BRN,2021-01-01,0
Brunei,BRN,2021-01-02,0
Brunei,BRN,2021-01-03,0
Brunei,BRN,2021-01-04,0
Brunei,BRN,2021-01-05,0
Brunei,BRN,2021-01-06,0
Brunei,BRN,2021-01-07,0
Brunei,BRN,2021-01-08,0
Brunei,BRN,2021-01-09,0
Brunei,BRN,2021-01-10,0
Brunei,BRN,2021-01-11,0
Brunei,BRN,2021-01-12,0
Brunei,BRN,2021-01-13,0
Brunei,BRN,2021-01-14,0
Brunei,BRN,2021-01-15,0
Brunei,BRN,2021-01-16,0
Brunei,BRN,2021-01-17,0
Brunei,BRN,2021-01-18,0
Brunei,BRN,2021-01-19,0
Brunei,BRN,2021-01-20,0
Brunei,BRN,2021-01-21,0
Brunei,BRN,2021-01-22,0
Brunei,BRN,2021-01-23,0
Brunei,BRN,2021-01-24,0
Brunei,BRN,2021-01-25,0
Brunei,BRN,2021-01-26,0
Brunei,BRN,2021-01-27,0
Brunei,BRN,2021-01-28,0
Brunei,BRN,2021-01-29,0
Brunei,BRN,2021-01-30,0
Brunei,BRN,2021-01-31,0
Brunei,BRN,2021-02-01,0
Brunei,BRN,2021-02-02,0
Brunei,BRN,2021-02-03,0
Brunei,BRN,2021-02-04,0
Brunei,BRN,2021-02-05,0
Brunei,BRN,2021-02-06,0
Brunei,BRN,2021-02-07,0
Brunei,BRN,2021-02-08,0
Brunei,BRN,2021-02-09,0
Brunei,BRN,2021-02-10,0
Brunei,BRN,2021-02-11,0
Brunei,BRN,2021-02-12,0
Brunei,BRN,2021-02-13,0
Brunei,BRN,2021-02-14,0
Brunei,BRN,2021-02-15,0
Brunei,BRN,2021-02-16,0
Brunei,BRN,2021-02-17,0
Brunei,BRN,2021-02-18,0
Brunei,BRN,2021-02-19,0
Brunei,BRN,2021-02-20,0
Brunei,BRN,2021-02-21,0
Brunei,BRN,2021-02-22,0
Brunei,BRN,2021-02-23,0
Brunei,BRN,2021-02-24,0
Brunei,BRN,2021-02-25,0
Brunei,BRN,2021-02-26,0
Brunei,BRN,2021-02-27,0
Brunei,BRN,2021-02-28,0
Brunei,BRN,2021-03-01,0
Brunei,BRN,2021-03-02,0
Brunei,BRN,2021-03-03,0
Brunei,BRN,2021-03-04,0
Brunei,BRN,2021-03-05,0
Brunei,BRN,2021-03-06,0
Brunei,BRN,2021-03-07,0
Brunei,BRN,2021-03-08,0
Brunei,BRN,2021-03-09,0
Brunei,BRN,2021-03-10,0
Brunei,BRN,2021-03-11,0
Brunei,BRN,2021-03-12,0
Brunei,BRN,2021-03-13,0
Brunei,BRN,2021-03-14,0
Brunei,BRN,2021-03-15,0
Brunei,BRN,2021-03-16,0
Brunei,BRN,2021-03-17,0
Brunei,BRN,2021-03-18,0
Brunei,BRN,2021-03-19,0
Brunei,BRN,2021-03-20,0
Brunei,BRN,2021-03-21,0
Brunei,BRN,2021-03-22,0
Brunei,BRN,2021-03-23,0
Brunei,BRN,2021-03-24,0
Brunei,BRN,2021-03-25,0
Brunei,BRN,2021-03-26,0
Brunei,BRN,2021-03-27,0
Brunei,BRN,2021-03-28,0
Brunei,BRN,2021-03-29,0
Brunei,BRN,2021-03-30,0
Bulgaria,BGR,2020-03-13,0.33333
Bulgaria,BGR,2020-03-14,0.5
Bulgaria,BGR,2020-03-15,0.4
Bulgaria,BGR,2020-03-16,0.33333
Bulgaria,BGR,2020-03-17,0.28571
Bulgaria,BGR,2020-03-18,0.14286
Bulgaria,BGR,2020-03-19,0.28571
Bulgaria,BGR,2020-03-20,0.28571
Bulgaria,BGR,2020-03-21,0.14286
Bulgaria,BGR,2020-03-22,0.14286
Bulgaria,BGR,2020-03-23,0.14286
Bulgaria,BGR,2020-03-24,0.14286
Bulgaria,BGR,2020-03-25,0.14286
Bulgaria,BGR,2020-03-26,0
Bulgaria,BGR,2020-03-27,0
Bulgaria,BGR,2020-03-28,0.57143
Bulgaria,BGR,2020-03-29,0.71429
Bulgaria,BGR,2020-03-30,0.71429
Bulgaria,BGR,2020-03-31,0.71429
Bulgaria,BGR,2020-04-01,1
Bulgaria,BGR,2020-04-02,1
Bulgaria,BGR,2020-04-03,1.57143
Bulgaria,BGR,2020-04-04,1.42857
Bulgaria,BGR,2020-04-05,1.71429
Bulgaria,BGR,2020-04-06,2
Bulgaria,BGR,2020-04-07,2.14286
Bulgaria,BGR,2020-04-08,2
Bulgaria,BGR,2020-04-09,2
Bulgaria,BGR,2020-04-10,1.57143
Bulgaria,BGR,2020-04-11,1.57143
Bulgaria,BGR,2020-04-12,1.28571
Bulgaria,BGR,2020-04-13,1.42857
Bulgaria,BGR,2020-04-14,1.71429
Bulgaria,BGR,2020-04-15,1.71429
Bulgaria,BGR,2020-04-16,2
Bulgaria,BGR,2020-04-17,2.28571
Bulgaria,BGR,2020-04-18,1.85714
Bulgaria,BGR,2020-04-19,1.85714
Bulgaria,BGR,2020-04-20,1.57143
Bulgaria,BGR,2020-04-21,1.42857
Bulgaria,BGR,2020-04-22,1.85714
Bulgaria,BGR,2020-04-23,2
Bulgaria,BGR,2020-04-24,1.85714
Bulgaria,BGR,2020-04-25,2
Bulgaria,BGR,2020-04-26,2
Bulgaria,BGR,2020-04-27,2.14286
Bulgaria,BGR,2020-04-28,1.85714
Bulgaria,BGR,2020-04-29,2.14286
Bulgaria,BGR,2020-04-30,2
Bulgaria,BGR,2020-05-01,2
Bulgaria,BGR,2020-05-02,2.42857
Bulgaria,BGR,2020-05-03,2.42857
Bulgaria,BGR,2020-05-04,2.85714
Bulgaria,BGR,2020-05-05,3.14286
Bulgaria,BGR,2020-05-06,2.85714
Bulgaria,BGR,2020-05-07,2.57143
Bulgaria,BGR,2020-05-08,2.57143
Bulgaria,BGR,2020-05-09,2.57143
Bulgaria,BGR,2020-05-10,2.57143
Bulgaria,BGR,2020-05-11,2.14286
Bulgaria,BGR,2020-05-12,2.14286
Bulgaria,BGR,2020-05-13,1.71429
Bulgaria,BGR,2020-05-14,2.14286
Bulgaria,BGR,2020-05-15,2.28571
Bulgaria,BGR,2020-05-16,2.14286
Bulgaria,BGR,2020-05-17,2.42857
Bulgaria,BGR,2020-05-18,2.42857
Bulgaria,BGR,2020-05-19,2.42857
Bulgaria,BGR,2020-05-20,2.85714
Bulgaria,BGR,2020-05-21,3
Bulgaria,BGR,2020-05-22,3.28571
Bulgaria,BGR,2020-05-23,3
Bulgaria,BGR,2020-05-24,3.14286
Bulgaria,BGR,2020-05-25,2.85714
Bulgaria,BGR,2020-05-26,2.57143
Bulgaria,BGR,2020-05-27,2.42857
Bulgaria,BGR,2020-05-28,2
Bulgaria,BGR,2020-05-29,1.57143
Bulgaria,BGR,2020-05-30,1.85714
Bulgaria,BGR,2020-05-31,1.42857
Bulgaria,BGR,2020-06-01,1.42857
Bulgaria,BGR,2020-06-02,2
Bulgaria,BGR,2020-06-03,1.85714
Bulgaria,BGR,2020-06-04,1.85714
Bulgaria,BGR,2020-06-05,3.28571
Bulgaria,BGR,2020-06-06,3
Bulgaria,BGR,2020-06-07,2.85714
Bulgaria,BGR,2020-06-08,3.42857
Bulgaria,BGR,2020-06-09,3.28571
Bulgaria,BGR,2020-06-10,3
Bulgaria,BGR,2020-06-11,3
Bulgaria,BGR,2020-06-12,1.85714
Bulgaria,BGR,2020-06-13,1.71429
Bulgaria,BGR,2020-06-14,2
Bulgaria,BGR,2020-06-15,1.71429
Bulgaria,BGR,2020-06-16,2
Bulgaria,BGR,2020-06-17,2.42857
Bulgaria,BGR,2020-06-18,3.14286
Bulgaria,BGR,2020-06-19,3
Bulgaria,BGR,2020-06-20,3.85714
Bulgaria,BGR,2020-06-21,3.57143
Bulgaria,BGR,2020-06-22,4.42857
Bulgaria,BGR,2020-06-23,3.85714
Bulgaria,BGR,2020-06-24,3.57143
Bulgaria,BGR,2020-06-25,3
Bulgaria,BGR,2020-06-26,3.14286
Bulgaria,BGR,2020-06-27,2.42857
Bulgaria,BGR,2020-06-28,2.85714
Bulgaria,BGR,2020-06-29,2.28571
Bulgaria,BGR,2020-06-30,3.14286
Bulgaria,BGR,2020-07-01,3.28571
Bulgaria,BGR,2020-07-02,3
Bulgaria,BGR,2020-07-03,3.42857
Bulgaria,BGR,2020-07-04,3.57143
Bulgaria,BGR,2020-07-05,3.85714
Bulgaria,BGR,2020-07-06,3.85714
Bulgaria,BGR,2020-07-07,3.42857
Bulgaria,BGR,2020-07-08,3.85714
Bulgaria,BGR,2020-07-09,4.28571
Bulgaria,BGR,2020-07-10,4
Bulgaria,BGR,2020-07-11,3.71429
Bulgaria,BGR,2020-07-12,3.14286
Bulgaria,BGR,2020-07-13,3.71429
Bulgaria,BGR,2020-07-14,4.14286
Bulgaria,BGR,2020-07-15,4.28571
Bulgaria,BGR,2020-07-16,4.42857
Bulgaria,BGR,2020-07-17,4.28571
Bulgaria,BGR,2020-07-18,4.57143
Bulgaria,BGR,2020-07-19,4.57143
Bulgaria,BGR,2020-07-20,4.57143
Bulgaria,BGR,2020-07-21,4.28571
Bulgaria,BGR,2020-07-22,4.57143
Bulgaria,BGR,2020-07-23,5.14286
Bulgaria,BGR,2020-07-24,5.71429
Bulgaria,BGR,2020-07-25,5.57143
Bulgaria,BGR,2020-07-26,5.71429
Bulgaria,BGR,2020-07-27,5.57143
Bulgaria,BGR,2020-07-28,6
Bulgaria,BGR,2020-07-29,6.71429
Bulgaria,BGR,2020-07-30,6.42857
Bulgaria,BGR,2020-07-31,6.57143
Bulgaria,BGR,2020-08-01,6.71429
Bulgaria,BGR,2020-08-02,6.85714
Bulgaria,BGR,2020-08-03,8.14286
Bulgaria,BGR,2020-08-04,8.57143
Bulgaria,BGR,2020-08-05,8
Bulgaria,BGR,2020-08-06,8.71429
Bulgaria,BGR,2020-08-07,8.42857
Bulgaria,BGR,2020-08-08,8.57143
Bulgaria,BGR,2020-08-09,8.42857
Bulgaria,BGR,2020-08-10,7.85714
Bulgaria,BGR,2020-08-11,8
Bulgaria,BGR,2020-08-12,8.28571
Bulgaria,BGR,2020-08-13,6.71429
Bulgaria,BGR,2020-08-14,7.14286
Bulgaria,BGR,2020-08-15,7.14286
Bulgaria,BGR,2020-08-16,7.28571
Bulgaria,BGR,2020-08-17,7.57143
Bulgaria,BGR,2020-08-18,6.85714
Bulgaria,BGR,2020-08-19,6.42857
Bulgaria,BGR,2020-08-20,7.14286
Bulgaria,BGR,2020-08-21,6.71429
Bulgaria,BGR,2020-08-22,6.28571
Bulgaria,BGR,2020-08-23,6.71429
Bulgaria,BGR,2020-08-24,7.28571
Bulgaria,BGR,2020-08-25,7.57143
Bulgaria,BGR,2020-08-26,8.42857
Bulgaria,BGR,2020-08-27,8.85714
Bulgaria,BGR,2020-08-28,9.14286
Bulgaria,BGR,2020-08-29,9.42857
Bulgaria,BGR,2020-08-30,9.71429
Bulgaria,BGR,2020-08-31,9.42857
Bulgaria,BGR,2020-09-01,10
Bulgaria,BGR,2020-09-02,8.85714
Bulgaria,BGR,2020-09-03,9.14286
Bulgaria,BGR,2020-09-04,8.85714
Bulgaria,BGR,2020-09-05,9.42857
Bulgaria,BGR,2020-09-06,9
Bulgaria,BGR,2020-09-07,6.85714
Bulgaria,BGR,2020-09-08,7.14286
Bulgaria,BGR,2020-09-09,7.71429
Bulgaria,BGR,2020-09-10,6.85714
